JD,Date_UT,Body,Sign,Deg,Lon,Notes,Source
2434248.9902788885,1952-08-27 00:00:00,Mars,Sagittarius,0.0,,EDT→UT (+4h) | src:ephem_master_UNIFIED.csv | Ingress | src:MASTER_Ephem.csv,MASTER_Ephem_SYSTEM.csv
2434293.65625,1952-10-12 03:45:00,Mars,Capricorn,0.0,,EDT→UT (+4h) | src:ingress_by_body_csv.zip:Mars.csv | src:ingress_by_body_csv.zip | Ingress | src:MASTER_Ephem.csv,MASTER_Ephem_SYSTEM.csv
2434293.8125,1952-10-12 00:00:00,Mars,Capricorn,0.0,,EDT→UT (+4h) | src:ephem_master_UNIFIED.csv | Ingress | src:MASTER_Ephem.csv,MASTER_Ephem_SYSTEM.csv
2434334.31944,1952-11-21 19:40:00,Mars,Aquarius,0.0,,EST→UT (+5h) | src:ingress_by_body_csv.zip:Mars.csv | src:ingress_by_body_csv.zip | Ingress | src:MASTER_Ephem.csv,MASTER_Ephem_SYSTEM.csv
2434335.1388844447,1952-11-21 00:00:00,Mars,Aquarius,0.0,,EST→UT (+5h) | src:ephem_master_UNIFIED.csv | Ingress | src:MASTER_Ephem.csv,MASTER_Ephem_SYSTEM.csv
2434373.39931,1952-12-30 21:35:00,Mars,Pisces,0.0,,EST→UT (+5h) | src:ingress_by_body_csv.zip:Mars.csv | src:ingress_by_body_csv.zip | Ingress | src:MASTER_Ephem.csv,MASTER_Ephem_SYSTEM.csv
2434374.2986155557,1952-12-30 00:00:00,Mars,Pisces,0.0,,EST→UT (+5h) | src:ephem_master_UNIFIED.csv | Ingress | src:MASTER_Ephem.csv,MASTER_Ephem_SYSTEM.csv
2434412.54653,1953-02-08 01:07:00,Mars,Aries,0.0,,EST→UT (+5h) | src:ingress_by_body_csv.zip:Mars.csv | src:ingress_by_body_csv.zip | Ingress | src:MASTER_Ephem.csv,MASTER_Ephem_SYSTEM.csv
2434412.5930577777,1953-02-08 00:00:00,Mars,Aries,0.0,,EST→UT (+5h) | src:ephem_master_UNIFIED.csv | Ingress | src:MASTER_Ephem.csv,MASTER_Ephem_SYSTEM.csv
2434452.7875,1953-03-20 06:54:00,Mars,Taurus,0.0,,EST→UT (+5h) | src:ingress_by_body_csv.zip:Mars.csv | src:ingress_by_body_csv.zip | Ingress | src:MASTER_Ephem.csv,MASTER_Ephem_SYSTEM.csv
2434453.075,1953-03-20 00:00:00,Mars,Taurus,0.0,,EST→UT (+5h) | src:ephem_master_UNIFIED.csv | Ingress | src:MASTER_Ephem.csv,MASTER_Ephem_SYSTEM.csv
2434494.71389,1953-05-01 05:08:00,Mars,Gemini,0.0,,EDT→UT (+4h) | src:ingress_by_body_csv.zip:Mars.csv | src:ingress_by_body_csv.zip | Ingress | src:MASTER_Ephem.csv,MASTER_Ephem_SYSTEM.csv
2434494.9277788885,1953-05-01 00:00:00,Mars,Gemini,0.0,,EDT→UT (+4h) | src:ephem_master_UNIFIED.csv | Ingress | src:MASTER_Ephem.csv,MASTER_Ephem_SYSTEM.csv
2434538.61736,1953-06-14 02:49:00,Mars,Cancer,0.0,,EDT→UT (+4h) | src:ingress_by_body_csv.zip:Mars.csv | src:ingress_by_body_csv.zip | Ingress | src:MASTER_Ephem.csv,MASTER_Ephem_SYSTEM.csv
2434538.734721111,1953-06-14 00:00:00,Mars,Cancer,0.0,,EDT→UT (+4h) | src:ephem_master_UNIFIED.csv | Ingress | src:MASTER_Ephem.csv,MASTER_Ephem_SYSTEM.csv
2434584.26736,1953-07-29 18:25:00,Mars,Leo,0.0,,EDT→UT (+4h) | src:ingress_by_body_csv.zip:Mars.csv | src:ingress_by_body_csv.zip | Ingress | src:MASTER_Ephem.csv,MASTER_Ephem_SYSTEM.csv
2434585.034721111,1953-07-29 00:00:00,Mars,Leo,0.0,,EDT→UT (+4h) | src:ephem_master_UNIFIED.csv | Ingress | src:MASTER_Ephem.csv,MASTER_Ephem_SYSTEM.csv
2434631.20764,1953-09-14 16:59:00,Mars,Virgo,0.0,,EDT→UT (+4h) | src:ingress_by_body_csv.zip:Mars.csv | src:ingress_by_body_csv.zip | Ingress | src:MASTER_Ephem.csv,MASTER_Ephem_SYSTEM.csv
2434631.915278889,1953-09-14 00:00:00,Mars,Virgo,0.0,,EDT→UT (+4h) | src:ephem_master_UNIFIED.csv | Ingress | src:MASTER_Ephem.csv,MASTER_Ephem_SYSTEM.csv
2434679.09653,1953-11-01 14:19:00,Mars,Libra,0.0,,EST→UT (+5h) | src:ingress_by_body_csv.zip:Mars.csv | src:ingress_by_body_csv.zip | Ingress | src:MASTER_Ephem.csv,MASTER_Ephem_SYSTEM.csv
2434679.693057778,1953-11-01 00:00:00,Mars,Libra,0.0,,EST→UT (+5h) | src:ephem_master_UNIFIED.csv | Ingress | src:MASTER_Ephem.csv,MASTER_Ephem_SYSTEM.csv
2434727.97361,1953-12-20 11:22:00,Mars,Scorpio,0.0,,EST→UT (+5h) | src:ingress_by_body_csv.zip:Mars.csv | src:ingress_by_body_csv.zip | Ingress | src:MASTER_Ephem.csv,MASTER_Ephem_SYSTEM.csv
2434728.4472211115,1953-12-20 00:00:00,Mars,Scorpio,0.0,,EST→UT (+5h) | src:ephem_master_UNIFIED.csv | Ingress | src:MASTER_Ephem.csv,MASTER_Ephem_SYSTEM.csv
2434779.30417,1954-02-09 19:18:00,Mars,Sagittarius,0.0,,EST→UT (+5h) | src:ingress_by_body_csv.zip:Mars.csv | src:ingress_by_body_csv.zip | Ingress | src:MASTER_Ephem.csv,MASTER_Ephem_SYSTEM.csv
2434780.1083366666,1954-02-09 00:00:00,Mars,Sagittarius,0.0,,EST→UT (+5h) | src:ephem_master_UNIFIED.csv | Ingress | src:MASTER_Ephem.csv,MASTER_Ephem_SYSTEM.csv
2434841.14444,1954-04-12 15:28:00,Mars,Capricorn,0.0,,EDT→UT (+4h) | src:ingress_by_body_csv.zip:Mars.csv | src:ingress_by_body_csv.zip | Ingress | src:MASTER_Ephem.csv,MASTER_Ephem_SYSTEM.csv
