JD,Date_UT,Body,Sign,Deg,Lon,Notes,Source
2433702.04444,1951-02-28 13:04:00,Mercury,Pisces,0.0,,EST→UT (+5h) | src:ingress_by_body_csv.zip:Mercury.csv | src:ingress_by_body_csv.zip | Ingress | src:MASTER_Ephem.csv,MASTER_Ephem_SYSTEM.csv
2433702.5888844444,1951-02-28 00:00:00,Mercury,Pisces,0.0,,EST→UT (+5h) | src:ephem_master_UNIFIED.csv | Ingress | src:MASTER_Ephem.csv,MASTER_Ephem_SYSTEM.csv
2433717.99514,1951-03-16 11:53:00,Mercury,Aries,0.0,,EST→UT (+5h) | src:ingress_by_body_csv.zip:Mercury.csv | src:ingress_by_body_csv.zip | Ingress | src:MASTER_Ephem.csv,MASTER_Ephem_SYSTEM.csv
2433718.4902788885,1951-03-16 00:00:00,Mercury,Aries,0.0,,EST→UT (+5h) | src:ephem_master_UNIFIED.csv | Ingress | src:MASTER_Ephem.csv,MASTER_Ephem_SYSTEM.csv
2433734.60208,1951-04-02 02:27:00,Mercury,Taurus,0.0,,EDT→UT (+4h) | src:ingress_by_body_csv.zip:Mercury.csv | src:ingress_by_body_csv.zip | Ingress | src:MASTER_Ephem.csv,MASTER_Ephem_SYSTEM.csv
2433734.7041633334,1951-04-02 00:00:00,Mercury,Taurus,0.0,,EDT→UT (+4h) | src:ephem_master_UNIFIED.csv | Ingress | src:MASTER_Ephem.csv,MASTER_Ephem_SYSTEM.csv
2433765.284721111,1951-05-01 00:00:00,Mercury,Aries,0.0,,EDT→UT (+4h) | src:ephem_master_UNIFIED.csv | Ingress | src:MASTER_Ephem.csv,MASTER_Ephem_SYSTEM.csv
2433777.6388844447,1951-05-15 00:00:00,Mercury,Taurus,0.0,,EDT→UT (+4h) | src:ephem_master_UNIFIED.csv | Ingress | src:MASTER_Ephem.csv,MASTER_Ephem_SYSTEM.csv
2433802.86319,1951-06-09 08:43:00,Mercury,Gemini,0.0,,EDT→UT (+4h) | src:ingress_by_body_csv.zip:Mercury.csv | src:ingress_by_body_csv.zip | Ingress | src:MASTER_Ephem.csv,MASTER_Ephem_SYSTEM.csv
2433803.226384444,1951-06-09 00:00:00,Mercury,Gemini,0.0,,EDT→UT (+4h) | src:ephem_master_UNIFIED.csv | Ingress | src:MASTER_Ephem.csv,MASTER_Ephem_SYSTEM.csv
2433817.63403,1951-06-24 03:13:00,Mercury,Cancer,0.0,,EDT→UT (+4h) | src:ingress_by_body_csv.zip:Mercury.csv | src:ingress_by_body_csv.zip | Ingress | src:MASTER_Ephem.csv,MASTER_Ephem_SYSTEM.csv
2433817.768057777,1951-06-24 00:00:00,Mercury,Cancer,0.0,,EDT→UT (+4h) | src:ephem_master_UNIFIED.csv | Ingress | src:MASTER_Ephem.csv,MASTER_Ephem_SYSTEM.csv
2433832.06875,1951-07-08 13:39:00,Mercury,Leo,0.0,,EDT→UT (+4h) | src:ingress_by_body_csv.zip:Mercury.csv | src:ingress_by_body_csv.zip | Ingress | src:MASTER_Ephem.csv,MASTER_Ephem_SYSTEM.csv
2433832.6375,1951-07-08 00:00:00,Mercury,Leo,0.0,,EDT→UT (+4h) | src:ephem_master_UNIFIED.csv | Ingress | src:MASTER_Ephem.csv,MASTER_Ephem_SYSTEM.csv
2433851.14167,1951-07-27 15:24:00,Mercury,Virgo,0.0,,EDT→UT (+4h) | src:ingress_by_body_csv.zip:Mercury.csv | src:ingress_by_body_csv.zip | Ingress | src:MASTER_Ephem.csv,MASTER_Ephem_SYSTEM.csv
2433851.7833366664,1951-07-27 00:00:00,Mercury,Virgo,0.0,,EDT→UT (+4h) | src:ephem_master_UNIFIED.csv | Ingress | src:MASTER_Ephem.csv,MASTER_Ephem_SYSTEM.csv
2433918.618057778,1951-10-02 00:00:00,Mercury,Libra,0.0,,EDT→UT (+4h) | src:ephem_master_UNIFIED.csv | Ingress | src:MASTER_Ephem.csv,MASTER_Ephem_SYSTEM.csv
2433936.2388844443,1951-10-19 00:00:00,Mercury,Scorpio,0.0,,EDT→UT (+4h) | src:ephem_master_UNIFIED.csv | Ingress | src:MASTER_Ephem.csv,MASTER_Ephem_SYSTEM.csv
2433954.70764,1951-11-08 04:59:00,Mercury,Sagittarius,0.0,,EST→UT (+5h) | src:ingress_by_body_csv.zip:Mercury.csv | src:ingress_by_body_csv.zip | Ingress | src:MASTER_Ephem.csv,MASTER_Ephem_SYSTEM.csv
2433954.915278889,1951-11-08 00:00:00,Mercury,Sagittarius,0.0,,EST→UT (+5h) | src:ephem_master_UNIFIED.csv | Ingress | src:MASTER_Ephem.csv,MASTER_Ephem_SYSTEM.csv
2433978.36181,1951-12-01 20:41:00,Mercury,Capricorn,0.0,,EST→UT (+5h) | src:ingress_by_body_csv.zip:Mercury.csv | src:ingress_by_body_csv.zip | Ingress | src:MASTER_Ephem.csv,MASTER_Ephem_SYSTEM.csv
2433979.223615556,1951-12-01 00:00:00,Mercury,Capricorn,0.0,,EST→UT (+5h) | src:ephem_master_UNIFIED.csv | Ingress | src:MASTER_Ephem.csv,MASTER_Ephem_SYSTEM.csv
2433989.02778,1951-12-12 12:40:00,Mercury,Sagittarius,0.0,,EST→UT (+5h) | src:ingress_by_body_csv.zip:Mercury.csv | src:ingress_by_body_csv.zip | Ingress | src:MASTER_Ephem.csv,MASTER_Ephem_SYSTEM.csv
